ID,Celebrity,Image,Type,NumAnnotators,VotesYes,VotesNo,CriteriaMetFraction,FinalDecision,Reason
ID000291,Paul-Newman,01.jpg,Fake,6,6,0,1.0,KEEP,
ID000291,Paul-Newman,01.jpg,Real,6,6,0,1.0,KEEP,
ID000291,Paul-Newman,02.jpg,Fake,6,0,6,0.0,DISCARD,
ID000291,Paul-Newman,02.jpg,Real,6,6,0,1.0,KEEP,
ID000291,Paul-Newman,03.jpg,Fake,6,5,1,0.83,KEEP,
ID000292,Paul-Rudd,01.jpg,Fake,6,5,1,0.83,KEEP,
ID000292,Paul-Rudd,01.jpg,Real,6,6,0,1.0,KEEP,
ID000292,Paul-Rudd,02.jpg,Fake,6,0,6,0.0,DISCARD,
ID000292,Paul-Rudd,03.jpg,Fake,6,4,2,0.83,KEEP,
ID000292,Paul-Rudd,04.jpg,Fake,6,4,2,0.67,KEEP,
ID000292,Paul-Rudd,05.jpg,Fake,6,0,6,0.0,DISCARD,
ID000293,Paul-Walker,01.jpg,Fake,6,6,0,1.0,KEEP,
ID000293,Paul-Walker,01.jpg,Real,6,6,0,1.0,KEEP,
ID000293,Paul-Walker,02.jpg,Real,6,6,0,1.0,KEEP,
ID000293,Paul-Walker,02.png,Fake,6,1,5,0.17,DISCARD,
ID000293,Paul-Walker,03.jpg,Fake,6,5,1,1.0,KEEP,
ID000293,Paul-Walker,03.jpg,Real,6,6,0,1.0,KEEP,
ID000293,Paul-Walker,04.jpg,Fake,6,5,1,1.0,KEEP,
ID000294,Pedro-Pascal,01.jpg,Fake,6,5,1,0.83,KEEP,
ID000294,Pedro-Pascal,01.jpg,Real,6,6,0,1.0,KEEP,
ID000294,Pedro-Pascal,02.jpg,Fake,6,5,1,0.83,KEEP,
ID000294,Pedro-Pascal,02.jpg,Real,6,6,0,1.0,KEEP,
ID000294,Pedro-Pascal,03.jpg,Fake,6,2,4,0.33,DISCARD,
ID000295,Phil-Salt,01.webp,Real,6,6,0,1.0,KEEP,
ID000295,Phil-Salt,1.jpg,Fake,6,6,0,1.0,KEEP,
ID000296,Pierce-Brosnan,01.jpg,Fake,6,2,4,0.67,DISCARD,
ID000296,Pierce-Brosnan,01.jpg,Real,6,6,0,1.0,KEEP,
ID000296,Pierce-Brosnan,02.jpg,Fake,6,2,4,0.67,DISCARD,
ID000296,Pierce-Brosnan,02.jpg,Real,6,6,0,1.0,KEEP,
ID000296,Pierce-Brosnan,04.jpg,Fake,6,4,2,0.83,KEEP,
ID000296,Pierce-Brosnan,05.jpg,Fake,6,2,4,0.67,DISCARD,
ID000297,Pope-Francis,01.jpg,Fake,6,3,3,0.5,TIE,
ID000297,Pope-Francis,01.jpg,Real,6,6,0,1.0,KEEP,
ID000297,Pope-Francis,02.png,Fake,6,2,4,0.67,DISCARD,
ID000297,Pope-Francis,04.jpg,Fake,6,6,0,1.0,KEEP,
ID000299,Reese-Witherspoon,01.jpg,Fake,6,6,0,1.0,KEEP,
ID000299,Reese-Witherspoon,01.jpg,Real,6,6,0,1.0,KEEP,
ID000299,Reese-Witherspoon,03.jpg,Fake,6,5,1,0.83,KEEP,
ID000299,Reese-Witherspoon,04.png,Fake,6,6,0,1.0,KEEP,
ID000300,Rhett-McLaughlin,01.jpg,Real,6,6,0,1.0,KEEP,
ID000300,Rhett-McLaughlin,01.png,Fake,6,0,6,0.0,DISCARD,
ID000300,Rhett-McLaughlin,02.jpg,Fake,6,0,6,0.0,DISCARD,
ID000300,Rhett-McLaughlin,02.jpg,Real,6,6,0,1.0,KEEP,
ID000300,Rhett-McLaughlin,03.png,Fake,6,0,6,0.0,DISCARD,
ID000300,Rhett-McLaughlin,04.jpg,Fake,6,6,0,1.0,KEEP,
ID000301,Richard-Gere,01.jpg,Fake,6,6,0,1.0,KEEP,
ID000301,Richard-Gere,01.jpg,Real,6,6,0,1.0,KEEP,
ID000301,Richard-Gere,02.jpg,Fake,6,0,6,0.17,DISCARD,
ID000301,Richard-Gere,03.jpg,Fake,6,3,3,0.5,TIE,
ID000301,Richard-Gere,04.jpg,Fake,6,6,0,1.0,KEEP,
ID000301,Richard-Gere,05.jpg,Fake,6,0,6,0.0,DISCARD,
ID000302,Rihanna,01.jpg,Fake,6,1,5,0.33,DISCARD,
ID000302,Rihanna,01.png,Real,6,6,0,1.0,KEEP,
ID000302,Rihanna,02.jpg,Fake,6,3,3,1.0,TIE,
ID000302,Rihanna,02.jpg,Real,6,6,0,1.0,KEEP,
ID000302,Rihanna,03.jpg,Fake,6,4,2,1.0,KEEP,
ID000302,Rihanna,1.jpg,Fake,6,4,2,1.0,KEEP,
ID000303,Rinko-Kikuchi,01.jpg,Fake,6,2,4,0.67,DISCARD,
ID000303,Rinko-Kikuchi,01.jpg,Real,6,6,0,1.0,KEEP,
ID000303,Rinko-Kikuchi,02.jpg,Real,6,5,1,0.83,KEEP,
ID000303,Rinko-Kikuchi,02.png,Fake,6,1,5,0.5,DISCARD,
ID000303,Rinko-Kikuchi,03.jpg,Fake,6,4,2,0.83,KEEP,
ID000303,Rinko-Kikuchi,04.jpg,Fake,6,3,3,0.83,TIE,
ID000303,Rinko-Kikuchi,05.jpg,Fake,6,3,3,0.83,TIE,
ID000304,Robert-De-Niro,01.jpg,Fake,6,3,3,0.83,TIE,
ID000304,Robert-De-Niro,01.jpg,Real,6,6,0,1.0,KEEP,
ID000304,Robert-De-Niro,02.jpg,Fake,6,2,4,0.67,DISCARD,
ID000304,Robert-De-Niro,02.jpg,Real,6,6,0,1.0,KEEP,
ID000304,Robert-De-Niro,03.jpg,Fake,6,4,2,1.0,KEEP,
ID000304,Robert-De-Niro,03.jpg,Real,6,6,0,1.0,KEEP,
ID000304,Robert-De-Niro,04.jpg,Fake,6,2,4,0.83,DISCARD,
ID000304,Robert-De-Niro,05.jpg,Fake,6,1,5,0.67,DISCARD,
ID000305,Robert-Downey-Jr,01.jpg,Fake,6,3,3,0.83,TIE,
ID000305,Robert-Downey-Jr,01.jpg,Real,6,6,0,1.0,KEEP,
ID000305,Robert-Downey-Jr,02.jpg,Fake,6,4,2,1.0,KEEP,
ID000305,Robert-Downey-Jr,02.png,Real,6,6,0,1.0,KEEP,
ID000305,Robert-Downey-Jr,03.jpg,Fake,6,4,2,1.0,KEEP,
ID000305,Robert-Downey-Jr,03.jpg,Real,6,6,0,1.0,KEEP,
ID000305,Robert-Downey-Jr,04.png,Fake,6,2,4,0.67,DISCARD,
ID000306,Robert-Duvall,01.jpg,Fake,6,0,6,0.0,DISCARD,
ID000306,Robert-Duvall,01.jpg,Real,6,6,0,1.0,KEEP,
ID000307,Robert-Englund,01.jpg,Fake,6,0,6,0.0,DISCARD,
ID000307,Robert-Englund,01.jpg,Real,6,6,0,1.0,KEEP,
ID000307,Robert-Englund,02.png,Fake,6,0,6,0.0,DISCARD,
ID000308,Robert-Redford,01.jpg,Fake,6,5,1,0.83,KEEP,
ID000308,Robert-Redford,01.jpg,Real,6,6,0,1.0,KEEP,
ID000308,Robert-Redford,02.jpg,Fake,6,5,1,0.83,KEEP,
ID000308,Robert-Redford,02.jpg,Real,6,6,0,1.0,KEEP,
ID000308,Robert-Redford,03.jpg,Fake,6,5,1,0.83,KEEP,
ID000308,Robert-Redford,03.jpg,Real,6,6,0,1.0,KEEP,
ID000309,Roberto-Benigni,01.jpg,Fake,6,5,1,0.83,KEEP,
ID000309,Roberto-Benigni,01.jpg,Real,6,6,0,1.0,KEEP,
ID000310,Roger-Moore,01.jpg,Fake,6,3,3,0.5,TIE,
ID000310,Roger-Moore,01.jpg,Real,6,6,0,1.0,KEEP,
ID000310,Roger-Moore,03.jpg,Fake,6,6,0,1.0,KEEP,
ID000311,Rohit-Paudel,01.jpg,Real,6,6,0,1.0,KEEP,
ID000311,Rohit-Paudel,02.webp,Real,6,6,0,1.0,KEEP,
ID000311,Rohit-Paudel,03.png,Real,6,4,2,0.67,KEEP,
ID000311,Rohit-Paudel,1.png,Fake,6,3,3,0.5,TIE,
ID000312,Romain-Duris,01.jpg,Fake,6,1,5,0.17,DISCARD,
ID000312,Romain-Duris,01.jpg,Real,6,6,0,1.0,KEEP,
ID000312,Romain-Duris,02.jpg,Fake,6,0,6,0.0,DISCARD,
ID000312,Romain-Duris,02.jpg,Real,6,6,0,1.0,KEEP,
ID000313,Ronaldo-Nazario,01.jpg,Fake,6,2,4,0.33,DISCARD,
ID000313,Ronaldo-Nazario,01.jpg,Real,6,6,0,1.0,KEEP,
ID000313,Ronaldo-Nazario,02.jpg,Fake,6,0,6,0.0,DISCARD,
ID000313,Ronaldo-Nazario,02.jpg,Real,6,6,0,1.0,KEEP,
ID000313,Ronaldo-Nazario,03.jpg,Fake,6,0,6,0.0,DISCARD,
ID000313,Ronaldo-Nazario,03.jpg,Real,6,6,0,1.0,KEEP,
ID000313,Ronaldo-Nazario,05.png,Fake,6,4,2,0.67,KEEP,
ID000314,Rooney-Mara,01.jpg,Fake,6,6,0,1.0,KEEP,
ID000314,Rooney-Mara,01.jpg,Real,6,6,0,1.0,KEEP,
ID000314,Rooney-Mara,02.jpg,Fake,6,5,1,1.0,KEEP,
ID000314,Rooney-Mara,02.jpg,Real,6,6,0,1.0,KEEP,
ID000314,Rooney-Mara,03.png,Fake,6,1,5,0.33,DISCARD,
ID000314,Rooney-Mara,04.png,Fake,6,0,6,0.0,DISCARD,
ID000315,Rosario-Dawson,01.jpg,Fake,6,4,2,0.67,KEEP,
ID000315,Rosario-Dawson,01.jpg,Real,6,6,0,1.0,KEEP,
ID000315,Rosario-Dawson,02.jpg,Real,6,6,0,1.0,KEEP,
ID000316,Rose-Byrne,01.jpg,Fake,6,1,5,0.17,DISCARD,
ID000316,Rose-Byrne,01.jpg,Real,6,6,0,1.0,KEEP,
ID000316,Rose-Byrne,02.jpg,Real,6,6,0,1.0,KEEP,
ID000317,Rupert-Grint,01.jpg,Fake,6,0,6,0.0,DISCARD,
ID000317,Rupert-Grint,01.jpg,Real,6,6,0,1.0,KEEP,
ID000317,Rupert-Grint,02.jpg,Real,6,6,0,1.0,KEEP,
ID000317,Rupert-Grint,02.png,Fake,6,2,4,0.33,DISCARD,
ID000317,Rupert-Grint,03.jpg,Fake,6,1,5,0.17,DISCARD,
ID000317,Rupert-Grint,04.jpg,Fake,6,5,1,0.83,KEEP,
ID000318,Russell-Crowe,01.jpg,Fake,6,5,1,1.0,KEEP,
ID000318,Russell-Crowe,01.jpg,Real,6,6,0,1.0,KEEP,
ID000318,Russell-Crowe,02.jpg,Fake,6,5,1,1.0,KEEP,
ID000318,Russell-Crowe,03.jpg,Fake,6,1,5,0.17,DISCARD,
ID000318,Russell-Crowe,05.jpg,Fake,6,5,1,1.0,KEEP,
ID000319,Sally-Field,01.jpg,Fake,6,3,3,0.83,TIE,
ID000319,Sally-Field,01.jpg,Real,6,6,0,1.0,KEEP,
ID000319,Sally-Field,02.jpg,Fake,6,2,4,0.67,DISCARD,
ID000319,Sally-Field,02.jpg,Real,6,6,0,1.0,KEEP,
ID000319,Sally-Field,03.jpg,Fake,6,2,4,1.0,DISCARD,
ID000319,Sally-Field,03.jpg,Real,6,6,0,1.0,KEEP,
ID000319,Sally-Field,04.jpg,Fake,6,5,1,0.83,KEEP,
ID000320,Salma-Hayek,01.jpg,Fake,6,3,3,0.5,TIE,
ID000320,Salma-Hayek,01.jpg,Real,6,6,0,1.0,KEEP,
ID000320,Salma-Hayek,02.jpg,Real,6,6,0,1.0,KEEP,
ID000320,Salma-Hayek,03.jpg,Fake,6,0,6,0.0,DISCARD,
ID000320,Salma-Hayek,04.png,Fake,6,1,5,0.17,DISCARD,
ID000320,Salma-Hayek,05.jpg,Fake,6,0,6,0.0,DISCARD,
ID000321,Sam-Rockwell,01.jpg,Fake,6,3,3,0.5,TIE,
ID000321,Sam-Rockwell,01.jpg,Real,6,6,0,1.0,KEEP,
ID000321,Sam-Rockwell,02.jpg,Fake,6,0,6,0.0,DISCARD,
ID000322,Sanna-Marin,01.jpg,Fake,6,1,5,0.17,DISCARD,
ID000322,Sanna-Marin,01.jpg,Real,6,6,0,1.0,KEEP,
ID000322,Sanna-Marin,02.jpg,Real,6,6,0,1.0,KEEP,
ID000322,Sanna-Marin,04.png,Fake,6,4,2,0.67,KEEP,
ID000322,Sanna-Marin,05.jpg,Fake,6,3,3,0.5,TIE,
ID000323,Sarah-Michelle-Gellar,01.jpg,Fake,6,3,3,1.0,TIE,
ID000323,Sarah-Michelle-Gellar,01.jpg,Real,6,6,0,1.0,KEEP,
ID000323,Sarah-Michelle-Gellar,02.jpg,Fake,6,5,1,1.0,KEEP,
ID000323,Sarah-Michelle-Gellar,02.jpg,Real,6,6,0,1.0,KEEP,
ID000323,Sarah-Michelle-Gellar,03.jpg,Fake,6,3,3,0.83,TIE,
ID000323,Sarah-Michelle-Gellar,04.jpg,Fake,6,3,3,1.0,TIE,
ID000324,Sean-Penn,01.jpg,Fake,6,1,5,0.17,DISCARD,
ID000324,Sean-Penn,01.jpg,Real,6,6,0,1.0,KEEP,
ID000324,Sean-Penn,02.jpg,Real,6,6,0,1.0,KEEP,
ID000324,Sean-Penn,02.png,Fake,6,1,5,0.17,DISCARD,
ID000324,Sean-Penn,03.jpg,Fake,6,3,3,0.5,TIE,
ID000325,Sediqullah-Atal,01.webp,Real,6,6,0,1.0,KEEP,
ID000325,Sediqullah-Atal,1.jpg,Fake,6,3,3,0.5,TIE,
ID000326,Seerna-William,01.jpg,Real,6,6,0,1.0,KEEP,
ID000326,Seerna-William,1.png,Fake,6,6,0,1.0,KEEP,
ID000327,Selena-Gomez,01.jpg,Real,6,6,0,1.0,KEEP,
ID000327,Selena-Gomez,01.png,Fake,6,5,1,0.83,KEEP,
ID000327,Selena-Gomez,02.jpg,Real,6,6,0,1.0,KEEP,
ID000327,Selena-Gomez,03.jpg,Real,6,6,0,1.0,KEEP,
ID000327,Selena-Gomez,04.jpg,Fake,6,2,4,0.5,DISCARD,
ID000327,Selena-Gomez,05.jpg,Fake,6,4,2,0.67,KEEP,
ID000329,Shai-Hope,01.jpg,Fake,6,0,6,0.0,DISCARD,
ID000329,Shai-Hope,01.jpg,Real,6,6,0,1.0,KEEP,
ID000329,Shai-Hope,02.png,Real,6,5,1,0.83,KEEP,
ID000329,Shai-Hope,03.jpg,Real,6,6,0,1.0,KEEP,
ID000329,Shai-Hope,1.png,Fake,6,5,1,0.83,KEEP,
ID000330,Shakira-Isabel-Mebarak-Ripoll,01.jpg,Fake,6,2,4,0.5,DISCARD,
ID000330,Shakira-Isabel-Mebarak-Ripoll,01.jpg,Real,6,6,0,1.0,KEEP,
ID000330,Shakira-Isabel-Mebarak-Ripoll,02.jpg,Real,6,6,0,1.0,KEEP,
ID000330,Shakira-Isabel-Mebarak-Ripoll,03.jpg,Real,6,6,0,1.0,KEEP,
ID000330,Shakira-Isabel-Mebarak-Ripoll,04.png,Fake,6,6,0,1.0,KEEP,
ID000331,Sharlto-Copley,01.jpg,Fake,6,0,6,0.0,DISCARD,
ID000331,Sharlto-Copley,01.jpg,Real,6,5,1,0.83,KEEP,
ID000331,Sharlto-Copley,02.jpg,Real,6,6,0,1.0,KEEP,
ID000331,Sharlto-Copley,02.png,Fake,6,3,3,0.5,TIE,
ID000331,Sharlto-Copley,03.jpg,Real,6,6,0,1.0,KEEP,
ID000331,Sharlto-Copley,03.png,Fake,6,0,6,0.0,DISCARD,
ID000332,Shia-LaBeouf,01.jpg,Fake,6,2,4,0.33,DISCARD,
ID000332,Shia-LaBeouf,01.jpg,Real,6,6,0,1.0,KEEP,
ID000332,Shia-LaBeouf,02.jpg,Fake,6,1,5,0.17,DISCARD,
ID000332,Shia-LaBeouf,02.jpg,Real,6,6,0,1.0,KEEP,
ID000332,Shia-LaBeouf,03.jpg,Real,6,6,0,1.0,KEEP,
ID000333,Shohei-Ohtani,01.jpg,Fake,6,0,6,0.17,DISCARD,
ID000333,Shohei-Ohtani,01.jpg,Real,6,6,0,1.0,KEEP,
ID000333,Shohei-Ohtani,02.jpg,Fake,6,0,6,0.17,DISCARD,
ID000333,Shohei-Ohtani,03.jpg,Fake,6,3,3,0.67,TIE,
ID000333,Shohei-Ohtani,04.png,Fake,6,5,1,1.0,KEEP,
ID000334,Shreya-GhoshalI,01.jpg,Real,6,5,1,0.83,KEEP,
ID000334,Shreya-GhoshalI,02.jpg,Real,6,5,1,0.83,KEEP,
ID000334,Shreya-GhoshalI,03.jpg,Real,6,6,0,1.0,KEEP,
ID000334,Shreya-GhoshalI,05.jpg,Fake,6,0,6,0.0,DISCARD,
ID000334,Shreya-GhoshalI,05.png,Fake,6,6,0,1.0,KEEP,
ID000335,Shubman-Gill,01.jpg,Fake,6,0,6,0.0,DISCARD,
ID000335,Shubman-Gill,01.jpg,Real,6,5,1,1.0,KEEP,
ID000335,Shubman-Gill,02.png,Real,6,6,0,1.0,KEEP,
ID000335,Shubman-Gill,03.webp,Real,6,6,0,1.0,KEEP,
ID000335,Shubman-Gill,1.jpg,Fake,6,6,0,1.0,KEEP,
ID000335,Shubman-Gill,2.jpg,Fake,6,6,0,1.0,KEEP,
ID000336,Sigourney-Weaver,01.jpg,Fake,6,6,0,1.0,KEEP,
ID000336,Sigourney-Weaver,01.jpg,Real,6,6,0,1.0,KEEP,
ID000336,Sigourney-Weaver,02.jpg,Fake,6,5,1,1.0,KEEP,
ID000336,Sigourney-Weaver,02.jpg,Real,6,6,0,1.0,KEEP,
ID000336,Sigourney-Weaver,03.jpg,Fake,6,0,6,0.17,DISCARD,
ID000336,Sigourney-Weaver,04.jpg,Fake,6,0,6,0.17,DISCARD,
ID000337,Song-Kang-ho,01.jpg,Fake,6,0,6,0.0,DISCARD,
ID000337,Song-Kang-ho,01.jpg,Real,6,6,0,1.0,KEEP,
ID000337,Song-Kang-ho,02.jpg,Real,6,6,0,1.0,KEEP,
ID000338,Song-Hye-Kyo,01.jpg,Fake,6,3,3,0.5,TIE,
ID000338,Song-Hye-Kyo,01.jpg,Real,6,6,0,1.0,KEEP,
ID000338,Song-Hye-Kyo,02.jpg,Fake,6,5,1,0.83,KEEP,
ID000338,Song-Hye-Kyo,02.jpg,Real,6,6,0,1.0,KEEP,
ID000338,Song-Hye-Kyo,05.png,Fake,6,3,3,0.67,TIE,
ID000339,Sophie-Devine,01.jpg,Fake,6,0,6,0.0,DISCARD,
ID000339,Sophie-Devine,01.jpg,Real,6,6,0,1.0,KEEP,
ID000339,Sophie-Devine,02.jpg,Fake,6,0,6,0.0,DISCARD,
ID000339,Sophie-Devine,02.png,Real,6,5,1,0.83,KEEP,
ID000340,Steve-Zahn,01.jpg,Fake,6,0,6,0.0,DISCARD,
ID000340,Steve-Zahn,01.jpg,Real,6,6,0,1.0,KEEP,
ID000340,Steve-Zahn,02.jpg,Real,6,6,0,1.0,KEEP,
ID000341,Steven-Seagal,01.jpg,Fake,6,6,0,1.0,KEEP,
ID000341,Steven-Seagal,01.jpg,Real,6,6,0,1.0,KEEP,
ID000341,Steven-Seagal,02.jpg,Fake,6,6,0,1.0,KEEP,
ID000341,Steven-Seagal,02.jpg,Real,6,6,0,1.0,KEEP,
ID000341,Steven-Seagal,03.jpg,Fake,6,6,0,1.0,KEEP,
ID000342,Suryakumar-Yadav,01.jpg,Fake,6,1,5,0.17,DISCARD,
ID000342,Suryakumar-Yadav,01.jpg,Real,6,6,0,1.0,KEEP,
ID000342,Suryakumar-Yadav,1.jpg,Fake,6,2,4,0.33,DISCARD,
ID000342,Suryakumar-Yadav,2.jpg,Fake,6,2,4,0.5,DISCARD,
ID000343,Susan-Sarandon,01.jpg,Fake,6,1,5,0.17,DISCARD,
ID000343,Susan-Sarandon,01.jpg,Real,6,6,0,1.0,KEEP,
ID000343,Susan-Sarandon,02.jpg,Fake,6,3,3,0.5,TIE,
ID000343,Susan-Sarandon,03.jpg,Fake,6,4,2,0.67,KEEP,
ID000344,Sydney-Sweeney,01.jpg,Fake,6,3,3,0.5,TIE,
ID000344,Sydney-Sweeney,01.jpg,Real,6,6,0,1.0,KEEP,
ID000344,Sydney-Sweeney,02.jpg,Real,6,6,0,1.0,KEEP,
ID000344,Sydney-Sweeney,04.jpg,Fake,6,5,1,0.83,KEEP,
ID000344,Sydney-Sweeney,06.png,Fake,6,5,1,1.0,KEEP,
ID000345,Sylvester-Stallone,01.jpg,Fake,6,2,4,0.83,DISCARD,
ID000345,Sylvester-Stallone,01.jpg,Real,6,6,0,1.0,KEEP,
ID000345,Sylvester-Stallone,02.jpg,Fake,6,2,4,0.67,DISCARD,
ID000345,Sylvester-Stallone,02.jpg,Real,6,6,0,1.0,KEEP,
ID000345,Sylvester-Stallone,03.jpg,Fake,6,3,3,1.0,TIE,
ID000345,Sylvester-Stallone,04.jpg,Fake,6,2,4,0.83,DISCARD,
ID000345,Sylvester-Stallone,05.jpg,Fake,6,4,2,1.0,KEEP,
ID000346,Taeyeon,01.jpg,Fake,6,3,3,0.83,TIE,
ID000346,Taeyeon,01.jpg,Real,6,6,0,1.0,KEEP,
ID000346,Taeyeon,02.jpg,Fake,6,0,6,0.67,DISCARD,
ID000346,Taeyeon,03.jpg,Fake,6,5,1,1.0,KEEP,
ID000346,Taeyeon,04.jpg,Fake,6,2,4,0.5,DISCARD,
ID000346,Taeyeon,05.jpg,Fake,6,1,5,0.5,DISCARD,
ID000346,Taeyeon,06.png,Fake,6,2,4,0.67,DISCARD,
ID000347,Tate-McRae,01.jpg,Real,6,5,1,0.83,KEEP,
ID000347,Tate-McRae,01.png,Fake,6,3,3,0.5,TIE,
ID000347,Tate-McRae,02.jpg,Fake,6,0,6,0.0,DISCARD,
ID000347,Tate-McRae,03.jpg,Fake,6,1,5,0.17,DISCARD,
ID000347,Tate-McRae,04.png,Fake,6,5,1,0.83,KEEP,
ID000348,Thomas-Jane,01.jpg,Fake,6,2,4,0.33,DISCARD,
ID000348,Thomas-Jane,01.jpg,Real,6,6,0,1.0,KEEP,
ID000348,Thomas-Jane,02.jpg,Real,6,6,0,1.0,KEEP,
ID000348,Thomas-Jane,03.jpg,Fake,6,1,5,0.5,DISCARD,
ID000348,Thomas-Jane,03.jpg,Real,6,5,1,0.83,KEEP,
ID000348,Thomas-Jane,04.jpg,Fake,6,0,6,0.17,DISCARD,
ID000349,Thomas-Jeffrey-Hanks,01.jpg,Real,6,6,0,1.0,KEEP,
ID000349,Thomas-Jeffrey-Hanks,01.webp,Fake,6,2,4,0.5,DISCARD,
ID000349,Thomas-Jeffrey-Hanks,02.jpg,Real,6,6,0,1.0,KEEP,
ID000349,Thomas-Jeffrey-Hanks,04.jpg,Fake,6,2,4,0.33,DISCARD,
ID000349,Thomas-Jeffrey-Hanks,05.jpg,Fake,6,4,2,0.67,KEEP,
ID000349,Thomas-Jeffrey-Hanks,05.png,Fake,6,4,2,0.67,KEEP,
ID000350,Tian-Xi-Wei,01.jpg,Real,6,6,0,1.0,KEEP,
ID000350,Tian-Xi-Wei,01.png,Fake,6,6,0,1.0,KEEP,
ID000351,Tim-Allen,01.jpg,Fake,6,2,4,0.33,DISCARD,
ID000351,Tim-Allen,01.jpg,Real,6,6,0,1.0,KEEP,
ID000351,Tim-Allen,02.jpg,Fake,6,0,6,0.0,DISCARD,
ID000351,Tim-Allen,02.jpg,Real,6,6,0,1.0,KEEP,
ID000352,Tim-Curry,01.jpg,Fake,6,0,6,0.0,DISCARD,
ID000352,Tim-Curry,01.jpg,Real,6,5,1,0.83,KEEP,
ID000352,Tim-Curry,02.jpg,Real,6,6,0,1.0,KEEP,
ID000352,Tim-Curry,02.png,Fake,6,0,6,0.0,DISCARD,
ID000352,Tim-Curry,03.jpg,Fake,6,0,6,0.0,DISCARD,
ID000352,Tim-Curry,03.jpg,Real,6,2,4,0.67,DISCARD,
ID000352,Tim-Curry,04.jpg,Fake,6,6,0,1.0,KEEP,
ID000352,Tim-Curry,05.jpg,Fake,6,2,4,0.33,DISCARD,
ID000354,Timothée-Chalamet,01.jpg,Fake,6,3,3,0.83,TIE,
ID000354,Timothée-Chalamet,01.jpg,Real,6,6,0,1.0,KEEP,
ID000354,Timothée-Chalamet,02.jpg,Fake,6,1,5,0.83,DISCARD,
ID000354,Timothée-Chalamet,02.jpg,Real,6,6,0,1.0,KEEP,
ID000354,Timothée-Chalamet,03.jpg,Fake,6,3,3,0.83,TIE,
ID000354,Timothée-Chalamet,03.jpg,Real,6,6,0,1.0,KEEP,
ID000354,Timothée-Chalamet,04.jpg,Fake,6,0,6,1.0,DISCARD,
ID000354,Timothée-Chalamet,05.png,Fake,6,4,2,0.83,KEEP,
ID000355,Tina-Fey,01.jpg,Real,6,6,0,1.0,KEEP,
ID000355,Tina-Fey,01.png,Fake,6,0,6,0.0,DISCARD,
ID000355,Tina-Fey,02.jpg,Fake,6,0,6,0.0,DISCARD,
ID000355,Tina-Fey,02.jpg,Real,6,6,0,1.0,KEEP,
ID000355,Tina-Fey,04.jpg,Fake,6,0,6,0.0,DISCARD,
ID000356,Tom-Cruise,01.jpg,Fake,6,3,3,0.5,TIE,
ID000356,Tom-Cruise,01.jpg,Real,6,6,0,1.0,KEEP,
ID000356,Tom-Cruise,02.jpg,Real,6,6,0,1.0,KEEP,
ID000356,Tom-Cruise,03.jpg,Real,6,6,0,1.0,KEEP,
ID000357,Tom-Hardy,01.jpg,Fake,6,3,3,0.83,TIE,
ID000357,Tom-Hardy,01.jpg,Real,6,6,0,1.0,KEEP,
ID000357,Tom-Hardy,02.jpg,Fake,6,4,2,1.0,KEEP,
ID000357,Tom-Hardy,03.jpg,Fake,6,2,4,0.5,DISCARD,
ID000357,Tom-Hardy,04.jpg,Fake,6,3,3,0.67,TIE,
ID000357,Tom-Hardy,05.jpg,Fake,6,0,6,0.0,DISCARD,
ID000358,Tony-Leung-Chiu-Wai,01.jpg,Fake,6,6,0,1.0,KEEP,
ID000358,Tony-Leung-Chiu-Wai,01.jpg,Real,6,6,0,1.0,KEEP,
ID000358,Tony-Leung-Chiu-Wai,02.jpg,Fake,6,6,0,1.0,KEEP,
ID000358,Tony-Leung-Chiu-Wai,02.jpg,Real,6,6,0,1.0,KEEP,
ID000358,Tony-Leung-Chiu-Wai,03.jpg,Real,6,6,0,1.0,KEEP,
ID000359,V-BTS,01.jpg,Fake,6,4,2,1.0,KEEP,
ID000359,V-BTS,01.jpg,Real,6,6,0,1.0,KEEP,
ID000359,V-BTS,02.jpg,Fake,6,3,3,1.0,TIE,
ID000359,V-BTS,02.jpg,Real,6,6,0,1.0,KEEP,
ID000359,V-BTS,03.jpg,Fake,6,4,2,1.0,KEEP,
ID000359,V-BTS,04.png,Fake,6,3,3,0.83,TIE,
ID000360,Vera-Farmiga,01.jpg,Fake,6,4,2,1.0,KEEP,
ID000360,Vera-Farmiga,01.jpg,Real,6,6,0,1.0,KEEP,
ID000360,Vera-Farmiga,02.jpg,Fake,6,5,1,0.83,KEEP,
ID000360,Vera-Farmiga,02.jpg,Real,6,6,0,1.0,KEEP,
ID000361,Victor-Osimhen,01.jpg,Fake,6,2,4,0.67,DISCARD,
ID000361,Victor-Osimhen,01.jpg,Real,6,6,0,1.0,KEEP,
ID000361,Victor-Osimhen,02.jpg,Real,6,5,1,0.83,KEEP,
ID000361,Victor-Osimhen,02.png,Fake,6,1,5,0.33,DISCARD,
ID000361,Victor-Osimhen,04.jpg,Fake,6,2,4,0.67,DISCARD,
ID000361,Victor-Osimhen,05.jpg,Fake,6,2,4,0.5,DISCARD,
ID000361,Victor-Osimhen,images.jpg,Fake,6,3,3,0.83,TIE,
ID000361,Victor-Osimhen,photo-with-victor-osimhen-1-optimized.webp,Fake,6,2,4,0.67,DISCARD,
ID000362,Vin-Diesel,01.jpg,Real,6,6,0,1.0,KEEP,
ID000362,Vin-Diesel,01.png,Fake,6,0,6,0.0,DISCARD,
